datetime,pv_generation_pred
2024-09-16 09:00:00,4.458811415602462
2024-09-16 19:00:00,26.578930408956893
2024-09-16 20:00:00,9.726977555395115
2024-09-16 21:00:00,0.3504328826104598
2024-09-16 22:00:00,0.0830181425367153
2024-09-16 23:00:00,0.08014133673804812
2024-09-17 00:00:00,0.0012179389245628488
2024-09-17 01:00:00,-0.0021121406136223467
2024-09-17 02:00:00,-4.217090825085479e-06
2024-09-17 03:00:00,-4.217090825085479e-06
2024-09-17 04:00:00,-4.217090825085479e-06
2024-09-17 05:00:00,-4.217090825085479e-06
2024-09-17 06:00:00,-4.217090825085479e-06
2024-09-17 07:00:00,0.009385200554065908
2024-09-17 08:00:00,0.054694871090001866
2024-09-17 09:00:00,4.526830481984301
2024-09-17 19:00:00,34.18763819618038
2024-09-17 20:00:00,9.410855885612452
2024-09-17 21:00:00,0.30618462557465514
2024-09-17 22:00:00,0.08066590236232507
2024-09-17 23:00:00,0.021189638040874148
2024-09-18 00:00:00,0.003397088946864093
2024-09-18 01:00:00,-0.002325421014118374
2024-09-18 02:00:00,-4.217090825085479e-06
2024-09-18 03:00:00,-4.217090825085479e-06
2024-09-18 04:00:00,-4.217090825085479e-06
2024-09-18 05:00:00,-4.217090825085479e-06
2024-09-18 06:00:00,-4.217090825085479e-06
2024-09-18 07:00:00,0.015402997571975012
2024-09-18 08:00:00,0.057605294213021976
2024-09-18 09:00:00,3.7308224642433614
2024-09-18 10:00:00,25.944988218647772
2024-09-18 19:00:00,39.372120532181945
2024-09-18 20:00:00,9.565641948321028
2024-09-18 21:00:00,0.21671262280068418
2024-09-18 22:00:00,0.024057952332348496
2024-09-18 23:00:00,0.014977827364533243
2024-09-19 00:00:00,0.0011677054922256498
2024-09-19 01:00:00,-0.0019506978869918098
2024-09-19 02:00:00,-4.217090825085479e-06
2024-09-19 03:00:00,-4.217090825085479e-06
2024-09-19 04:00:00,-4.217090825085479e-06
2024-09-19 05:00:00,-4.217090825085479e-06
2024-09-19 06:00:00,-4.217090825085479e-06
2024-09-19 07:00:00,0.11069788356663772
2024-09-19 08:00:00,0.07547335000391692
2024-09-19 09:00:00,3.3589266067910315
2024-09-19 10:00:00,26.02420025795605
2024-09-19 11:00:00,40.36121128845279
2024-09-19 18:00:00,19.69958421299482
2024-09-19 19:00:00,28.76968704909455
2024-09-19 20:00:00,7.021910142111584
2024-09-19 21:00:00,0.042790461413508174
2024-09-19 22:00:00,0.015663117222264742
2024-09-19 23:00:00,0.015663117222264742
2024-09-20 00:00:00,0.0009299653075379508
2024-09-20 01:00:00,-0.0019506978869918098
2024-09-20 02:00:00,-4.217090825085479e-06
2024-09-20 03:00:00,-4.217090825085479e-06
2024-09-20 04:00:00,-4.217090825085479e-06
2024-09-20 05:00:00,-4.217090825085479e-06
2024-09-20 06:00:00,-4.217090825085479e-06
2024-09-20 07:00:00,0.030450358951221324
2024-09-20 08:00:00,0.05698108213481657
2024-09-20 09:00:00,4.078695611679354
2024-09-20 10:00:00,26.99389184477359
2024-09-20 11:00:00,39.61137604267595
2024-09-20 18:00:00,18.784731910206975
2024-09-20 19:00:00,29.17307946182028
2024-09-20 20:00:00,7.12952644558746
2024-09-20 21:00:00,0.04503526403962112
2024-09-20 22:00:00,0.017907919848377682
2024-09-20 23:00:00,0.017653083281044608
2024-09-21 00:00:00,0.0009299653075379508
2024-09-21 01:00:00,-0.0019506978869918098
2024-09-21 02:00:00,-4.217090825085479e-06
2024-09-21 03:00:00,-4.217090825085479e-06
2024-09-21 04:00:00,-4.217090825085479e-06
2024-09-21 05:00:00,-4.217090825085479e-06
2024-09-21 06:00:00,-4.217090825085479e-06
2024-09-21 07:00:00,0.02310810436033226
2024-09-21 08:00:00,0.05278721946975268
2024-09-21 09:00:00,8.317233217507704
2024-09-21 10:00:00,11.929126497948404
2024-09-21 11:00:00,30.00897090489699
2024-09-21 12:00:00,26.867061121501497
2024-09-21 13:00:00,33.271736879473494
2024-09-21 14:00:00,35.50954025900208
2024-09-21 16:00:00,30.39171164637566
2024-09-21 17:00:00,21.503978807890427
2024-09-21 18:00:00,16.33161476849007
2024-09-21 19:00:00,28.70771901430537
2024-09-21 20:00:00,6.987927012542371
2024-09-21 21:00:00,0.042491803463886965
2024-09-21 22:00:00,0.015531807145815684
2024-09-21 23:00:00,0.020004587529788797
2024-09-22 00:00:00,-0.0011958541536299548
2024-09-22 01:00:00,-0.002231807006748438
2024-09-22 02:00:00,-4.217090825085479e-06
2024-09-22 03:00:00,-4.217090825085479e-06
2024-09-22 04:00:00,-4.217090825085479e-06
2024-09-22 05:00:00,-4.217090825085479e-06
2024-09-22 06:00:00,-4.217090825085479e-06
2024-09-22 07:00:00,0.014392259812623098
2024-09-22 08:00:00,0.055289795521886446
2024-09-22 09:00:00,4.071382505273556
2024-09-22 10:00:00,36.071980309952465
2024-09-22 19:00:00,28.32856901430514
2024-09-22 20:00:00,6.987927012542371
2024-09-22 21:00:00,0.047479184742855084
2024-09-22 22:00:00,0.017430564416219735
2024-09-22 23:00:00,0.017430564416219735
2024-09-23 00:00:00,0.0012179389245628488
2024-09-23 01:00:00,-0.0021121406136223467
2024-09-23 02:00:00,-4.217090825085479e-06
2024-09-23 03:00:00,-4.217090825085479e-06
2024-09-23 04:00:00,-4.217090825085479e-06
2024-09-23 05:00:00,-4.217090825085479e-06
2024-09-23 06:00:00,-4.217090825085479e-06
2024-09-23 07:00:00,0.008011677847802752
2024-09-23 08:00:00,0.05608489167576503
2024-09-23 09:00:00,4.2944469227434405
2024-09-23 10:00:00,29.458331932459416
2024-09-23 19:00:00,29.191211063136187
2024-09-23 20:00:00,6.909878083971174
2024-09-23 21:00:00,0.04519056073445401
2024-09-23 22:00:00,0.11082257267838322
2024-09-23 23:00:00,0.027195323746127178
2024-09-24 00:00:00,0.0009299653075379508
2024-09-24 01:00:00,-0.0019506978869918098
2024-09-24 02:00:00,-4.217090825085479e-06
2024-09-24 03:00:00,-4.217090825085479e-06
2024-09-24 04:00:00,-4.217090825085479e-06
2024-09-24 05:00:00,-4.217090825085479e-06
2024-09-24 06:00:00,-4.217090825085479e-06
2024-09-24 07:00:00,0.007142973757959922
2024-09-24 08:00:00,0.06231778592712937
2024-09-24 09:00:00,2.364058772341875
2024-09-24 10:00:00,27.830846936292943
2024-09-24 11:00:00,32.7736479435381
2024-09-24 12:00:00,44.05225037259321
2024-09-24 19:00:00,29.27768499270779
2024-09-24 20:00:00,5.934955347383054
2024-09-24 21:00:00,-0.0035919016357426397
2024-09-24 22:00:00,0.000295527706133551
2024-09-24 23:00:00,0.000295527706133551
2024-09-25 00:00:00,0.0009299653075379508
2024-09-25 01:00:00,-0.0019506978869918098
2024-09-25 02:00:00,-4.217090825085479e-06
2024-09-25 03:00:00,-4.217090825085479e-06
2024-09-25 04:00:00,-4.217090825085479e-06
2024-09-25 05:00:00,-4.217090825085479e-06
2024-09-25 06:00:00,-4.217090825085479e-06
2024-09-25 07:00:00,0.02251753297099251
2024-09-25 08:00:00,0.02653814505498389
2024-09-25 09:00:00,2.9464082181508324
2024-09-25 10:00:00,13.070129384532208
2024-09-25 11:00:00,20.215033731384384
2024-09-25 12:00:00,22.993701141102168
2024-09-25 13:00:00,30.66976006908458
2024-09-25 14:00:00,34.48100093701432
2024-09-25 15:00:00,33.04179900881552
2024-09-25 16:00:00,31.0024483998711
2024-09-25 17:00:00,19.46546765077289
2024-09-25 18:00:00,16.544662607715
2024-09-25 19:00:00,29.27768499270779
2024-09-25 20:00:00,5.934955347383054
2024-09-25 21:00:00,-0.0035919016357426397
2024-09-25 22:00:00,0.00029372982887543596
2024-09-25 23:00:00,0.00029372982887543596
2024-09-26 00:00:00,0.0012179389245628488
2024-09-26 01:00:00,-0.0019506978869918098
2024-09-26 02:00:00,-4.217090825085479e-06
2024-09-26 03:00:00,-4.217090825085479e-06
2024-09-26 04:00:00,-4.217090825085479e-06
2024-09-26 05:00:00,-4.217090825085479e-06
2024-09-26 06:00:00,-4.217090825085479e-06
2024-09-26 07:00:00,0.9189948881001715
2024-09-26 08:00:00,0.05643541751177205
2024-09-26 09:00:00,3.3539704028724575
2024-09-26 10:00:00,26.93796049011603
2024-09-26 14:00:00,33.081195297286875
2024-09-26 15:00:00,31.037515882470647
2024-09-26 16:00:00,29.724227712787638
2024-09-26 17:00:00,16.337557436033805
2024-09-26 18:00:00,13.84007881538125
2024-09-26 19:00:00,29.96326226563414
2024-09-26 20:00:00,3.6737370820039126
2024-09-26 21:00:00,-0.0035919016357426397
2024-09-26 22:00:00,0.0003034772086184256
2024-09-26 23:00:00,0.00029372982887543596
2024-09-27 00:00:00,0.0011677054922256498
2024-09-27 01:00:00,-0.002231807006748438
2024-09-27 02:00:00,-4.217090825085479e-06
2024-09-27 03:00:00,-4.217090825085479e-06
2024-09-27 04:00:00,-4.217090825085479e-06
2024-09-27 05:00:00,-4.217090825085479e-06
2024-09-27 06:00:00,-4.217090825085479e-06
2024-09-27 07:00:00,0.003911287214035621
2024-09-27 08:00:00,0.055518396577647906
2024-09-27 09:00:00,4.15970554514282
2024-09-27 10:00:00,35.96840851508081
2024-09-27 19:00:00,28.885615959002624
2024-09-27 20:00:00,3.6737370820039126
2024-09-27 21:00:00,-0.0035919016357426397
2024-09-27 22:00:00,0.00029372982887543596
2024-09-27 23:00:00,0.00029372982887543596
2024-09-28 00:00:00,0.0009299653075379508
2024-09-28 01:00:00,-0.0021121406136223467
2024-09-28 02:00:00,-4.217090825085479e-06
2024-09-28 03:00:00,-4.217090825085479e-06
2024-09-28 04:00:00,-4.217090825085479e-06
2024-09-28 05:00:00,-4.217090825085479e-06
2024-09-28 06:00:00,-4.217090825085479e-06
2024-09-28 07:00:00,0.004411049594239286
2024-09-28 08:00:00,0.05817245736030336
2024-09-28 09:00:00,4.06222605480271
2024-09-28 10:00:00,29.315198599126024
2024-09-28 19:00:00,28.590924211283554
2024-09-28 20:00:00,3.6737370820039126
2024-09-28 21:00:00,-0.004533089532949836
2024-09-28 22:00:00,-0.00045496068997071107
2024-09-28 23:00:00,-0.00045496068997071107
2024-09-29 00:00:00,0.0012179389245628488
2024-09-29 01:00:00,-0.002231807006748438
2024-09-29 02:00:00,-4.217090825085479e-06
2024-09-29 03:00:00,-4.217090825085479e-06
2024-09-29 04:00:00,-4.217090825085479e-06
2024-09-29 05:00:00,-4.217090825085479e-06
2024-09-29 06:00:00,-4.217090825085479e-06
2024-09-29 07:00:00,0.004411049594239286
2024-09-29 08:00:00,0.055518396577647906
2024-09-29 09:00:00,3.731124804295518
2024-09-29 10:00:00,28.138413409553163
2024-09-29 19:00:00,27.04063075927883
2024-09-29 20:00:00,3.6737370820039126
2024-09-29 21:00:00,-0.004533089532949836
2024-09-29 22:00:00,-0.00045496068997071107
2024-09-29 23:00:00,-0.00044521331022772135
2024-09-30 00:00:00,0.0036107253105142146
2024-09-30 01:00:00,-0.002325421014118374
2024-09-30 02:00:00,-4.217090825085479e-06
2024-09-30 03:00:00,-4.217090825085479e-06
2024-09-30 04:00:00,-4.217090825085479e-06
2024-09-30 05:00:00,-4.217090825085479e-06
2024-09-30 06:00:00,-4.217090825085479e-06
2024-09-30 07:00:00,0.004411049594239286
2024-09-30 08:00:00,0.055518396577647906
2024-09-30 09:00:00,3.7360428284470966
2024-09-30 10:00:00,35.047592720472146
2024-09-30 19:00:00,25.619491265300233
2024-09-30 20:00:00,3.6737370820039126
2024-09-30 21:00:00,-0.004497575094799039
2024-09-30 22:00:00,-0.00044521331022772135
2024-09-30 23:00:00,-0.00045496068997071107
