TIMESTAMP,SG_TOTAL_KWH_ENERGIA,GI_TOTAL_KWH_ENERGIA,W_10uheightAboveGround_10,W_10vheightAboveGround_10,W_2rheightAboveGround_2,W_2shheightAboveGround_2,W_2theightAboveGround_2,W_SUNSDsurface_0,W_aptmpheightAboveGround_2,W_dlwrfsurface_0,W_dswrfsurface_0,W_gustsurface_0,W_msletmeanSea_0,W_presheightAboveGround_80,W_pwatatmosphereSingleLayer_0,W_qheightAboveGround_80,W_spsurface_0,W_tccatmosphere_0,W_theightAboveGround_80,W_tmaxheightAboveGround_2,W_tminheightAboveGround_2,W_tozneatmosphereSingleLayer_0,W_tpsurface_0,W_tsurface_0,W_uheightAboveGround_80,W_vheightAboveGround_80
2023-07-24 21:00:00,7.5,148.36392211914062,4.239769236264012,-2.504121916712113,23.559906494171873,0.005235786831909224,298.987535100215,5530.760421648123,298.8067907433338,368.65530085579877,34.563102921225145,8.712860363735027,101028.0582465156,93144.59086543719,16.94959777504279,0.005170941119369349,93993.66460177542,0.4686111489323445,299.40050189308744,303.6832347802176,298.9873764088087,327.499788570577,0.0,297.3435097626466,6.4620129511759865,-4.028406255943862
2023-07-24 22:00:00,1.2999999999883585,94.5041046142578,4.040089229273483,-2.5843267307741264,25.407606123205163,0.005168920834960773,297.52377931009886,5530.760421648123,297.5350835544053,360.03773182776575,25.920049036338057,8.075746575649493,101128.4885896757,93199.755530847,15.969814385427439,0.005126123986870791,94052.85455332763,0.0,298.07691876502366,303.6844915131709,297.5350835544053,324.94438248852555,0.0,295.9000312212722,5.947727506733287,-4.595675001466104
2023-07-24 23:00:00,-0.0199999999895226,103.64976501464844,3.802805447934981,-2.6258599891991743,28.020519772962228,0.0053039391421339085,296.38591086223795,5530.760421648123,296.38078411356406,353.7583932766317,20.736039229070446,7.563978835529046,101192.59671725729,93228.99920867888,15.478623627916518,0.005286552205046028,94085.39986708791,0.0,297.1115985521113,303.6716008881709,296.3910711713753,321.7253486934256,0.0,294.66602819128207,5.570786728501438,-4.841662537027368
2023-07-25 00:00:00,0.0,110.06350708007812,3.5038496551233558,-2.1599269989282823,30.557970597981964,0.005472039654546306,295.4773256493177,5530.760421648123,295.46937887197396,348.95464842467345,17.27710669010582,7.351456423607774,101224.48024732003,93234.59947609124,15.23035298563087,0.0054551153673238935,94093.80051759284,1.4596332606842506,296.1161317808609,303.68125458549025,295.4586323366909,319.94999612940546,0.0,293.7649024472146,5.230863139990656,-3.9702464975867984
2023-07-25 01:00:00,0.0,110.06350708007812,2.7064712211550517,-2.401390329447082,37.2338572018264,0.005802733486286846,293.23622978915637,0.0,293.23938266415365,315.1470563829679,0.0,5.948531607937929,101346.22328522701,93297.31559161627,14.869772609638096,0.005790426077823669,94164.42105442264,4.485780000016664,293.6827205891779,294.01496579863493,293.2355153603998,317.4739887104397,0.0,291.7511835525649,3.8834202089451417,-4.170888882811916
2023-07-25 02:00:00,0.0,110.06350708007812,2.2939265966663496,-2.290167271844834,41.14648813115516,0.006067520881633148,292.372594212429,0.0,292.3471423025526,313.5850350616055,0.0,5.558379234394994,101335.09535823164,93269.04487266546,14.885051227635696,0.006034792423966027,94138.25553176829,6.828761707661148,292.8455617470085,294.0189330837912,292.3450518848477,316.3808552509278,0.0,291.02874824876795,3.3299514457649226,-3.917247349550893
2023-07-25 03:00:00,0.0,110.06350708007812,1.972824761510802,-2.04167409748974,44.233893578278625,0.006229372416180796,291.64790328932554,0.0,291.6532444883301,312.2876442328057,0.0,4.923780039637715,101354.67254774559,93272.13509647088,14.878015436912438,0.006189523178345634,94143.155298671,0.3323177663707548,292.2118799856839,294.01211064014296,291.63199386986844,315.7484084578198,0.0,290.35230907603193,2.941348962225567,-3.6212605622507588
2023-07-25 04:00:00,0.0,54.867618560791016,1.7174281636551956,-1.6699036795660334,46.40643414488837,0.006292489116040136,291.08140577605985,0.0,291.0828666169085,311.21149405891794,0.0,4.091736356575858,101382.04358087956,93283.28735374137,15.04010092675458,0.0062489394297653164,94155.80858766161,0.0,291.71827218311967,294.02408920733166,291.0636128635459,314.68722332489597,0.0,289.75684418900676,2.448843517093683,-3.0152078778829665
2023-07-25 05:00:00,0.0,54.867618560791016,1.2890658001266877,-1.3372676784799498,48.34982482153046,0.006346726842666032,290.5519221497027,0.0,290.53396952184005,310.3229040630983,0.0,3.234976300794066,101441.99420337286,93327.44677433958,15.32213024943157,0.006297677538737247,94201.35865843142,0.0,291.4007033486451,294.02408920733166,290.53963313876636,313.2936874317586,0.0,289.12717833873614,1.8332378806565026,-2.4519159941093998
2023-07-25 06:00:00,0.0,110.63493347167967,0.9123586588722007,-1.2980355636763945,47.405673247941145,0.0064742773717649995,291.1827894786071,2932.956477863885,291.18276506454464,309.62005933000836,5.337216931760017,3.152274174704121,101496.2173332803,93378.85022367667,15.623352311888784,0.00633140109917599,94253.61989250612,0.0,291.1434456576797,294.02408920733166,290.45068045401115,313.0020292584489,0.0,291.1835573139741,1.309050654310814,-2.1902929107214155
2023-07-25 07:00:00,0.0199999999895226,115.6343994140625,1.061203860233453,-1.412758988556698,42.12903444632889,0.006450512213777079,293.0094118872006,3600.0000000000005,292.9729788967271,310.80161017907596,192.66809978591306,2.944934421471781,101534.80341842552,93458.12797440791,15.926910287585065,0.00637750677069221,94330.8673280626,1.6575283748660385,291.75837234556985,292.9741019436021,291.41382436420764,312.51209062364,0.0,296.4358690294156,1.2153484830544898,-1.74747292279102
2023-07-25 08:00:00,2.540000000008149,315.1365661621094,0.9249626523983887,-1.479926926486247,37.319783108526,0.006365111045250698,294.72314279916856,7200.000000000001,294.72318968879154,314.34550953612194,291.0370124349967,2.5192227313920394,101517.93683863961,93487.25336454164,15.97612718752799,0.006288653360776046,94355.96598369504,1.3515053597838629,293.08673029026073,294.71712473276233,291.41382436420764,312.6431406529871,0.0,302.1982553411974,0.9682284170017468,-1.6791802773956137
2023-07-25 09:00:00,10.980000000010476,381.5206298828125,0.8425827623233647,-0.7929376039036499,32.91152188242111,0.006198443218056671,296.2890341468016,10800.0,296.28111998765024,318.15483514586646,387.7672605912118,1.9462226419013235,101482.69751256668,93495.77407278487,16.0536847537758,0.006117187233241166,94361.33735703281,0.0,294.41198766549763,296.28467623664534,291.41382436420764,312.73796613384627,0.0,308.17442825473177,0.9042696037782179,-0.9191902348674295
2023-07-25 10:00:00,42.30999999999767,358.511474609375,1.316560534148842,0.24783960963098137,28.64401659669426,0.005908011033947102,297.74493074240183,14400.000000000002,297.7536522478484,322.1499945612799,477.76760788891664,2.138583524914424,101449.08376020216,93505.38481221194,16.018029368617267,0.005818419301327961,94366.85736699584,0.0,295.6884267625162,297.74496736349556,291.41382436420764,314.22418856042844,0.0,313.63577002764737,1.415893490579964,0.2150140673318358
2023-07-25 11:00:00,81.63999999998487,214.72946166992188,1.9319774250082289,0.73035511685258,25.04849166617162,0.005639528730070109,299.21649075370334,18000.0,299.22567044120336,326.1460768172187,557.1516767942592,2.898324991032261,101392.67913355002,93493.19151994285,15.585303306098364,0.00554267162599505,94350.64998296615,2.542477504635883,296.9739745599891,299.2290762029221,291.41382436420764,314.2231912045738,0.0,317.24940238396874,2.106251504794019,0.6997081636769177
2023-07-25 12:00:00,115.5800000000163,222.20965576171875,2.2031264090690432,0.9915030385871095,21.777274757592192,0.005343154185812607,300.7226243083885,21600.0,299.6763076419124,329.83161099652455,623.0301747985783,3.555879979098647,101306.40314220948,93450.35900919898,15.103819136357568,0.0052338628086786845,94303.76286914649,4.83832153026206,298.37063656015465,300.7462571208885,291.41382436420764,314.6135009618982,0.0,319.24627660571474,2.5065212346629617,0.9755329814991426
2023-07-25 13:00:00,131.70999999999185,179.0697784423828,2.6124194734691564,1.3456261890352519,18.93783349416899,0.005056372269235443,302.14937081312814,3600.0000000000005,300.58877084598555,352.9480645215982,974.3060541010349,4.399255245466046,101215.15017391936,93398.61212145025,14.97628362653393,0.004938006377388322,94248.29306651847,4.3938777988770585,299.7376375298682,302.15094552015944,300.7944282818026,312.89608487449345,0.0,320.11930373377356,2.993947976789922,1.3610659195109551
2023-07-25 14:00:00,119.92999999999302,115.81845092773438,2.951648507822922,1.0938091975896584,16.89494919876998,0.004816129928658401,303.29496029025114,7200.000000000001,301.424477024878,354.540790731082,956.0834576113584,4.82571073070772,101111.05027264214,93328.40866125523,14.880940097806423,0.004695074075436972,94173.61660853753,2.3189339321311992,300.9320385684151,303.3002206868391,300.80036089899005,312.2181854037976,0.0,319.64167520027337,3.4346994638350097,1.0031640820757242
2023-07-25 15:00:00,79.47000000000116,80.19027709960938,3.2579584725394515,0.8739760333497506,15.531631840841957,0.004664974222065057,304.1598550733906,10800.0,302.11518413477665,355.53813535514763,919.5350206997252,5.223886953444136,101024.62109736871,93267.17842100581,14.794951764047738,0.0045472227916280375,94109.627662921,0.12654744475344598,301.88668259244236,304.1665201124531,300.80036089899005,311.5335627251718,0.0,317.67153125186627,3.8884027259288345,0.6676264721943984
2023-07-25 16:00:00,114.98000000001048,143.14059448242188,3.71224505692292,0.3377263934496636,14.878481405512893,0.004600009300813669,304.64199963554375,14400.000000000002,302.53456454792206,356.016230709609,866.4331474023282,5.455514346481813,100984.2144323503,93239.42303728059,14.93845021243409,0.004487336882230983,94079.66161610367,0.0,302.54661546907573,304.67500443787293,300.80036089899005,309.0567646932943,0.0,314.6545504095548,4.431361698880755,0.00031649766602431795
2023-07-25 17:00:00,119.42999999999302,192.6275329589844,3.971402788201879,-0.47368966521607103,15.092354443041305,0.004653762550387556,304.5448237950446,18000.0,302.41907262771446,355.9547088282728,799.3499270180967,5.17848571803914,100967.85098681369,93224.29242712137,15.327494957309703,0.004549290670505907,94064.0146672181,0.0,302.7486761022677,304.7598052543367,300.80036089899005,306.9409613937478,0.0,310.70935064242457,4.6957350881072895,-0.9194037684254713
2023-07-25 18:00:00,100.57000000000698,196.1815490722656,3.673387303057611,-1.627320234791537,15.861966848021282,0.004749952385772412,304.0169742316309,21600.0,302.0257184617567,355.5400360888077,721.8127368173523,4.586957370065486,100999.98319318239,93244.9523285555,15.710462760802947,0.004649665907638571,94084.7198520027,0.23931140090788613,302.7047092637091,304.7582549613679,300.76059740944004,304.798759981598,0.0,306.3295700907761,4.42267632409889,-2.248101428335667
2023-07-25 19:00:00,68.44999999998254,231.9447021484375,2.9532791923603865,-2.1945394345843807,18.14051058953039,0.004927261536929141,302.3907359519786,3600.0000000000005,300.7603676779899,349.1161607391515,139.65898160229733,4.676707957025714,101084.05483295131,93289.1498106284,15.798113270189726,0.0047055501996876616,94130.81105567174,1.498196400153174,302.3309481658072,303.92298058737117,302.3907359519786,303.72521248635024,0.0,301.1498729372152,3.894304892351711,-3.1146313920159527
2023-07-25 20:00:00,33.18000000002212,183.96359252929688,2.0461856832631673,-3.162890187740304,20.243628472427044,0.004790776081117876,300.0713198868352,5496.276231286945,299.4159823916253,345.051893202562,75.49718875267007,5.40110349333846,101193.103210023,93336.66458763613,15.72515444910793,0.004709979140317023,94182.83158510855,0.0,301.2287023376247,303.92298058737117,300.0605991402305,304.3674909576621,0.0,297.5900682482334,2.900498630108884,-5.017173717609444
2023-07-25 21:00:00,8.099999999976717,126.19503784179688,0.7931062261059776,-3.903463768063962,21.63841832693589,0.004752573284140325,298.8455686351603,5496.208058638128,298.68907262518223,341.8216826646601,50.32786438876217,5.991923552833251,101314.57814227357,93405.96131907165,15.715104588529663,0.004681661446511451,94256.51780995162,0.0,299.98025735560327,303.92298058737117,298.8455686351603,304.0390253603743,0.0,296.7199714233806,1.0601557595724707,-6.54285583888464
2023-07-25 22:00:00,0.9900000000197906,98.33697509765624,-0.3199403965747604,-3.3471861261430993,23.14327067372693,0.00476246452582839,297.797605062502,5496.208058638128,297.654333986551,339.5122884313399,37.74966721623293,5.027727477588028,101376.12930489558,93434.52808551729,15.549107211794238,0.004716046953963983,94288.48099510203,0.0,298.99819236250494,303.92298058737117,297.7766526015591,302.6323605928149,0.0,295.6617076933185,-0.8160176654898945,-5.523039095311632
2023-07-25 23:00:00,-0.0599999999976716,107.64903259277344,-1.9006334072783015,-2.9827756955933062,27.06971142407031,0.00510010032953314,296.4184544033541,5496.208058638128,296.42697679336663,337.32262038086606,30.19973377298634,5.397984328447375,101460.16529167457,93486.61817801086,15.392095039916038,0.005075764217232683,94345.06464563218,0.0,297.3643127697514,303.92298058737117,296.41933878477664,299.2166357807226,0.0,294.60913575873576,-3.075413882867949,-4.54394044247106
2023-07-26 00:00:00,0.0,111.45489501953124,-3.040672519013631,-2.762656020560881,32.297807342275235,0.005603003818029655,295.0676544943893,5496.208058638128,295.0611366945123,335.05634600568305,25.164044799941347,5.785507839079092,101515.28945847778,93514.51737733763,15.431802021515132,0.005601990274569922,94377.30302044227,1.2965010776182067,295.7146185433212,303.92298058737117,294.94904845611296,297.707020708071,0.0,293.4930870964877,-4.860853406349933,-4.003698983578906
2023-07-26 01:00:00,0.0,111.45489501953124,-3.0001963904508293,-2.4124192273956506,37.06912459849734,0.005859726082911401,293.5377401721557,0.0,293.5370722522143,316.76928964833775,0.0,5.513879530002076,101612.09711008522,93571.01953365833,15.54197183639489,0.005873262052111265,94439.30578436494,0.0,294.0097004464434,294.54471907000664,293.4957730056609,300.1780979550906,0.0,292.24290867422553,-4.798018728291791,-3.537517809411219
2023-07-26 02:00:00,0.0,111.45489501953124,-2.666788544652763,-2.481903379577526,42.09132905619358,0.006310482866933906,292.6719665656408,0.0,292.6918924435421,315.57747812613735,0.0,5.172231452429852,101616.48632017036,93558.7375774828,14.957179884380363,0.006277543362507131,94429.52177243472,0.0,293.1623917853829,294.54471907000664,292.6652584233461,300.69169168467926,0.0,291.4615265651011,-4.357541418890666,-3.584432682157054
2023-07-26 03:00:00,0.0,111.61200714111328,-2.513401871182574,-2.5282436534972272,45.18344648537686,0.006544965545057242,292.13976373847464,0.0,292.1520543479623,314.53646125358966,0.0,5.220483022417279,101628.49556021475,93557.05606853016,14.86058513603352,0.00648552561604161,94429.35571271827,0.0,292.67214890506057,294.54471907000664,292.13976373847464,300.0179154827528,0.0,290.9089371250493,-4.085899213731723,-3.6805224495330657
2023-07-26 04:00:00,0.0,111.16803741455078,-2.438006713819421,-2.3912853143503865,47.24080503699596,0.0066413053742319355,291.6418710991376,0.0,291.63002815812376,313.6120923498118,0.0,4.773932894863572,101642.42482043184,93558.38685071982,14.858893757653874,0.006572530159016368,94432.04189930273,0.0,292.2619751916383,294.54471907000664,291.6418710991376,299.295501295982,0.0,290.3236793891879,-3.834399605667411,-3.463476240192008
2023-07-26 05:00:00,0.0,110.12124633789062,-2.561489179816098,-2.129636428732421,48.19362531211801,0.006625946555894365,291.30355954779776,0.0,291.3047348837325,312.86627616488244,0.0,4.391585615113795,101682.26847327985,93586.4074399236,14.89180098086254,0.006556519647923603,94460.93806360554,0.0,291.938628726523,294.54471907000664,291.28357980666215,298.8843505310262,0.0,289.8804058406588,-3.918361063801016,-3.1368299776282282
2023-07-26 06:00:00,0.0,109.88180541992188,-2.686891230117043,-1.83393447651465,46.98909181327414,0.00665624828597283,291.80907855347357,2895.256080791158,291.8220966361634,312.24449839946317,5.150395308570221,4.883021524681474,101717.21153313392,93620.84817918933,14.82639296328945,0.006507669854685897,94496.03192787129,0.0,291.7486101996841,294.54471907000664,291.2117403724336,298.8595562563653,0.0,291.5629339988017,-4.089591672702703,-2.618391220218197
2023-07-26 07:00:00,0.0599999999976716,113.37776184082033,-3.1103439598002467,-1.911369308314128,40.68522455939948,0.006540627646531676,293.7655483859517,3600.0000000000005,293.771419967983,313.63150154233455,191.18517711489926,4.642157347696079,101688.6674777832,93645.05340470222,14.679169236649008,0.006445647256431499,94517.27774468364,0.0,292.53121600838676,293.7655483859517,291.98220148245923,299.44873010760796,0.0,296.6129762935925,-3.856224089753149,-2.3185020107646914
2023-07-26 08:00:00,2.540000000008149,372.652099609375,-3.145516913678799,-1.7017490344358719,34.52702604943614,0.006325371435221554,295.84276071418793,7200.000000000001,295.8325190149692,317.0511565976086,290.178595935215,4.114901794364632,101645.47557770561,93660.33513710095,14.486278515029783,0.006224544343082457,94527.5226094843,0.0,294.20288811721855,295.8350887778167,291.98220148245923,300.2672944876592,0.0,302.4792965176517,-3.7397623097268777,-1.9862048340744467
2023-07-26 09:00:00,11.21999999997206,380.613525390625,-2.973471625796838,-1.2054661141278311,29.275438066557395,0.00606457956241476,297.8597681681855,10800.0,297.8635174536632,320.9909059974804,387.49357696693335,3.426979690838529,101584.27816296672,93654.93190292554,14.313277835415205,0.005960526308368156,94516.55087506151,0.0,296.01219871067354,297.87170664474803,291.99682451099034,300.28837932376723,0.0,308.4617146977983,-3.4335973295991336,-1.3297991089999215
2023-07-26 10:00:00,42.0,433.3348388671875,-2.619434421169865,-0.5539120145258697,24.875329532099137,0.005768201436762756,299.74360415748004,14400.000000000002,299.34372541859705,325.3529039552228,478.0484768915875,2.6611567709079655,101536.97071981763,93655.67912800984,14.058669270902044,0.005663925602523141,94512.70409007247,0.0,297.74629569578536,299.74360415748004,291.99682451099034,300.4521808013784,0.0,314.08224123809543,-2.9042914100707042,-0.5455714949812652
2023-07-26 11:00:00,82.20000000001164,337.98431396484375,-1.677762299148283,0.1634579640313493,21.572405593229202,0.005513764479499405,301.38191512425635,18000.0,300.140312738925,329.7134193652789,557.9600973553609,1.757444647263203,101469.80725229548,93633.79732812814,13.812036643899605,0.005419206085911468,94486.20966691266,0.0,299.2322811479687,301.38191512425635,291.99682451099034,299.0616525351857,0.0,319.32605773458357,-1.8325347482003715,0.24865302563932667
2023-07-26 12:00:00,115.94000000000231,322.67132568359375,-0.7111769577288239,0.40001794465295015,19.296788667693534,0.005355099579333748,302.75787983819555,21600.0,301.06871736371204,334.04028073333455,624.1944175437341,1.4534798229857477,101385.18673228963,93589.80414991429,13.527520822855196,0.005260744805175996,94438.55004472227,0.0,300.5232324691355,302.77467344811424,291.99682451099034,297.0972932340047,0.0,322.864071178956,-0.7806725490930672,0.5253685190258927
2023-07-26 13:00:00,131.9899999999907,252.4747314453125,0.08375400343165684,0.5746128375731409,17.540748540981877,0.005224041974607496,303.9765597541786,3600.0000000000005,302.0052604675192,362.04554252361675,977.0308599382995,1.5691228138575268,101288.02556053361,93529.5660206302,13.346015039911185,0.0051255084135680305,94374.71671091774,0.0,301.65558505468783,303.9676493761766,302.8291349352667,295.5651745331678,0.0,324.51451301885,0.06641612317963697,0.7304675687968485
2023-07-26 14:00:00,118.95000000001164,212.0168914794922,0.6843086526480278,0.5151315980505567,16.33859151415861,0.00512130476198509,304.86789281757996,7200.000000000001,302.76452596033863,364.3781714528293,958.7391244065691,1.795663871275658,101195.36693007403,93468.76858602215,13.37497414375387,0.005026107242610757,94310.62019520512,0.0,302.64779683245024,304.8843853506794,302.8192009308251,294.5823058920525,0.0,323.7708446864869,0.7291490828008864,0.6968732735175134
2023-07-26 15:00:00,100.29999999998836,118.39102172851562,0.9324332163157455,0.3690688001194385,15.359511536145147,0.0050246832036089685,305.5396298246888,10800.0,303.2925009082332,365.7617904942351,921.9021672119851,2.0582287726336648,101099.88521011922,93398.26775534367,13.454170846255828,0.0049363403666575385,94237.69330015086,0.0,303.4486269684719,305.53770111375127,302.8422574938605,293.89674802693474,0.0,321.3682557337886,1.013198862005837,0.5627283947019439
2023-07-26 16:00:00,125.3300000000163,201.22320556640625,0.9069129574515842,0.4053428569598355,14.760927649189702,0.004947916968628452,305.9418086324458,14400.000000000002,303.6346844607933,366.1630244608311,868.4566335615642,2.282772076729041,101036.44486676942,93351.62776238927,13.58481271758158,0.004865323329044018,94188.77197157324,0.0,304.1044542166193,305.9357748894759,302.8180265368292,293.3402952874379,0.0,317.8542775564822,0.9995774575399572,0.5964468109997572
2023-07-26 17:00:00,115.30999999999769,232.298583984375,0.5930737021628016,0.31808814854583,14.549728819524704,0.0049072436926886525,306.0581670202538,18000.0,303.7201629807853,365.9411530301922,801.0542709438124,2.414289858135948,100980.62483893974,93303.64196465132,13.640819359526882,0.004827109731621819,94139.27015287137,0.0,304.48201321427325,306.09791582597063,302.8182950915167,293.2907653748292,0.0,313.4993776096626,0.6827806716201039,0.4899969675990019
2023-07-26 18:00:00,98.29999999998836,226.31700134277344,-0.04556617798390397,0.06703793528807525,14.737367360108738,0.004902231988531885,305.8253439191707,21600.0,303.5521727506091,365.20235050842996,723.2289620753799,2.1009102798238657,100964.45436438164,93284.1290659289,13.94387174220626,0.004815446390437782,94118.68347190763,0.0,304.626745703125,306.08561113847065,302.8180387438605,292.8406853906084,0.0,308.50594260933195,-0.003164402264453886,0.19747053230959877
2023-07-26 19:00:00,66.6700000000128,199.54281616210935,-0.5953675704146816,-0.3923680531722247,18.2622972432799,0.005421004530090232,303.97177026418996,3600.0000000000005,302.0644716845912,357.15688841987577,138.74196942084126,2.1956650289859523,101003.57016130301,93289.50592972797,14.286001417281632,0.004804383619613924,94125.10354177532,0.0,304.5941278918009,305.7345314659189,303.97364689018656,291.9132093170914,0.0,302.41173758274954,-0.7046810264444915,-0.46886542350421245
2023-07-26 20:00:00,32.16000000000349,131.1339111328125,-1.155791204726006,-0.4677891841086932,18.618116450243004,0.004905589526749869,301.93199559520434,5441.952402090338,300.5421341500192,353.971532869225,74.76555081707714,2.147398634248816,101062.53974839198,93297.92053041623,14.479648015283928,0.004743900612335048,94134.62755736323,0.0,304.236053994755,305.73081411130744,301.9177003674887,291.32000999694327,0.0,298.6860884321685,-1.384473206705624,-0.5841784723215205
2023-07-26 21:00:00,8.169999999983702,116.18507385253906,-1.5056359999613458,-0.3121132977593962,19.1772504479223,0.00482086949878611,301.1689799931649,5441.888134490631,299.99080472436196,351.72107449761444,49.84513339520337,2.1127150792816343,101115.98385063294,93315.97785249687,14.35328805201973,0.004713118472314946,94154.83055871418,0.0,303.79306986029565,305.72314991862703,301.15748665486143,290.8155931103111,0.0,297.74609889242026,-1.941487138653504,-0.3014713186101883
2023-07-26 22:00:00,1.0100000000093132,92.567626953125,-1.2405086712249402,0.12475483699724807,20.70849352138261,0.004868161444864137,300.06240539867963,5441.888134490631,299.3149353732861,350.1530109799681,37.38721753052871,1.6748115862645596,101132.50868580163,93305.83939339325,14.304245947385608,0.004726520889967551,94146.06851813852,0.0,303.2448167144847,305.72314991862703,300.0582308296043,290.3361579437976,0.0,296.7271119813307,-1.64377631027004,0.27663555820451224
